text,label
"we visited due to the outstanding yelp reviews , but were extremely disappointed .",0
very bad service .,0
the pasta was cooked al dente and the sauce was n't too sweet .,0
"happily , it did !",1
i always leave looking and feeling great .,1
"we thoroughly enjoyed our lunch of mussels , salad and wonderful french rolls .",1
my time was absolutely wasted .,0
great stuff !,1
excellent customer service !,1
all of you soon .,1
i finished what i was doing then sat down to eat with her .,0
i highly recommend them and that 's coming from picky of an eater .,1
the teller was inefficient and unprofessional .,0
not to mention i think the quality of sushi continues to get worse .,0
tried to call and the number does not work .,0
i would recommend this place to others .,1
stay away from these people and keep his pockets empty !,0
tracy is awesome with nails .,1
will come back with friends and a bottle of wine .,1
the pizza is always piping hot and made well .,1
i do n't have any complaints about the people who work there .,0
"when i travel , i tend to have things .",0
enjoyed the lunch .,1
"it seemed fresh , just lacking .",0
the spicy chicken had soggy ass lettuce and it was just straight up sloppy .,0
"last visits just not the same , obviously .",0
we love this place .,1
love this place ... best ever !,1
wow !,1
"the room was clean , cool , and comfortable .",1
love this gym .,1
the customer service is fantastic .,1
the weather was just great .,1
"first time , not too bad .",0
a new neighborhood favorite wow delish .,1
it 's just that very little of it is any good at all .,0
they were obviously very very busy .,0
just enjoy .,1
and you should n't be yelling at fully grown adults .,0
we love the bread and butter too that you get before your meal !,1
always fresh and consistently good .,1
"the service sucks , the food sucks , the prices suck .",0
i love it !,1
i really do n't like this place .,0
fast and efficient service .,1
"when you 're treated well , your experience is great !",1
"the staff is friendly , yes , but communication & efficiency lacks .",0
this kind of car buying experience i can pass on .,0
i could have done my own pedi for that matter .,0
macaroni is good and you get two scoops of rice .,1
there was a very limited selection which was disappointing .,0
i highly recommend for any repair work you may need !,1
"i have referred many to them , everyone loves them !",1
the chicken was crispy and very flavorful just how i like it !,1
great pizza .,1
hamburger and fries were cold .,0
unfortunately the carpet was just the beginning .,0
"i always spend too much money , but it 's good food .",1
this place should be called queen creek dump .,0
"however with time passing , so does this restaurant .",0
the portions were a bit small and the food was flavorless .,0
tasted bland for what is supposed to be a very flavorful dish .,0
"$ _num_ for a medium , cheese , onion , and mushroom pizza .",0
"i have had the fried rice , which is also excellent .",1
"the lighting on the restaurant side is poor , so they lose points there .",0
their bread is very good too .,1
cyclo has the best seafood crab soup !,1
fairways in decent shape along with the greens .,1
"great drinks , great food .",1
"combos come with rice , egg roll , crab puff and chicken wing .",1
what a terrible manager !,0
"i like this grocery , its cute and phoenix needs this place !",1
as first timers he explained the menu and asked f there were any questions .,0
- extremely rude service .,0
and it 's heaven .,1
the complex is very quiet and maintenance is always very quick to respond .,1
"i know , i know .",0
will always highly recommend them to every groomer i know .,1
"very friendly staff , you 're treated like family .",1
the service here was fantastic .,1
the staff is friendly and accommodating and will customize your plate to your liking .,1
all very good and for a very reasonable price .,1
i do n't understand when waiters try to stick it to you either .,0
i will definitely be back !,1
"it 's obvious they lied , because they are at complete fault .",0
"the first time , the groomer was found outside , smoking .",0
"only one other patient was there , and one other showed up after us .",0
i will not recommend this restaurant .,0
ribs are the best by far .,1
"as for me , i 'm through .",0
"i 'm happy , my stuff looks great !",1
my mother never left the hospital again .,0
i really have no idea how this place has a _num_ star rating .,0
and their rangoons had barely anything in them .,0
after going for _num_ months beautiful bouquet is definitely my new permanent florist .,1
service subpar and food is bland .,0
i typically drop off _num_ - _num_ shirts at a time .,0
it 's also a great deal compared to the hotel 's spa packages .,1
"large portions , good prices , tasty food .",1
super friendly service .,1
good rock music while i was there but will be going back .,1
"well , not so much .",0
just called to get an estimate on roof damage from the wind .,0
i particularly loved the exhibit of art made by veterans .,1
that was ordered a _num_ spice level and no spice either ?,0
i was then called in for my exam by the tech .,0
some of the best adjustments i ever received were from him .,1
she will take my fuzzy ideas and she brings them to life .,1
the car is having the same problems .,0
absolutely amazing birthday dinner with suzanne !,1
food and service are great .,1
the bacon was more like bacon bits and the egg was thin and tasteless .,0
coffee and tea selections were good and prepared well .,1
their price is very reasonable and i had recommended them to all my co-workers .,1
never in my life have i been treated this way !,0
will definitely go back .,1
she adds an extra touch by giving a neck and head massage !,1
i will also be sharing my experience online on social media etc .,0
very friendly and caring .,1
wonderful food .,1
everything we ordered was watery and tasted like mystery mush .,0
every time i go here i regret it .,0
let 's see what i get volume wise .,1
i had many many emails and phone calls about this .,0
like best on earth .,1
"great food , desserts in quaint south side locale .",1
"to anyone who reads this , please read the ten filtered post .",0
